id,label
ivo://asu.cas.cz/stel/ccd700/a201509190021,0
ivo://asu.cas.cz/stel/ccd700/pg300028,1
ivo://asu.cas.cz/stel/ccd700/qe190032,0
ivo://asu.cas.cz/stel/ccd700/vh040013,1
ivo://asu.cas.cz/stel/ccd700/vh140018,0
ivo://asu.cas.cz/stel/ccd700/a201403100021,3
ivo://asu.cas.cz/stel/ccd700/a201403120097,1
ivo://asu.cas.cz/stel/ccd700/vb020028,1
ivo://asu.cas.cz/stel/ccd700/a201307160015,0
ivo://asu.cas.cz/stel/ccd700/vb160023,1
ivo://asu.cas.cz/stel/ccd700/a201508070062,0
ivo://asu.cas.cz/stel/ccd700/pg170029,3
ivo://asu.cas.cz/stel/ccd700/pg050046,3
ivo://asu.cas.cz/stel/ccd700/a201307210051,0
ivo://asu.cas.cz/stel/ccd700/a201509280016,1
ivo://asu.cas.cz/stel/ccd700/a201410180013,0
ivo://asu.cas.cz/stel/ccd700/qj130046a,1
ivo://asu.cas.cz/stel/ccd700/mi140018,0
ivo://asu.cas.cz/stel/ccd700/a201404060037,0
ivo://asu.cas.cz/stel/ccd700/mh040014,3
ivo://asu.cas.cz/stel/ccd700/rg280031,3
ivo://asu.cas.cz/stel/ccd700/ti210012,1
ivo://asu.cas.cz/stel/ccd700/oi190034,0
ivo://asu.cas.cz/stel/ccd700/a201510050039,0
ivo://asu.cas.cz/stel/ccd700/a201403190007,3
ivo://asu.cas.cz/stel/ccd700/a201404070026,1
ivo://asu.cas.cz/stel/ccd700/sg050025,1
ivo://asu.cas.cz/stel/ccd700/uk120089,3
ivo://asu.cas.cz/stel/ccd700/oj110026,3
ivo://asu.cas.cz/stel/ccd700/sh230031,1
ivo://asu.cas.cz/stel/ccd700/ri280027,1
ivo://asu.cas.cz/stel/ccd700/a201402200011,1
ivo://asu.cas.cz/stel/ccd700/a201404060040,0
ivo://asu.cas.cz/stel/ccd700/uc210019,0
ivo://asu.cas.cz/stel/ccd700/a201405140052,1
ivo://asu.cas.cz/stel/ccd700/sc300002,0
ivo://asu.cas.cz/stel/ccd700/a201407030025,1
ivo://asu.cas.cz/stel/ccd700/mc310019,1
ivo://asu.cas.cz/stel/ccd700/ub280050,0
ivo://asu.cas.cz/stel/ccd700/a201307190036,0
ivo://asu.cas.cz/stel/ccd700/ri090054,3
ivo://asu.cas.cz/stel/ccd700/a201507150016,0
ivo://asu.cas.cz/stel/ccd700/va300047,0
ivo://asu.cas.cz/stel/ccd700/ti220034,1
ivo://asu.cas.cz/stel/ccd700/td020013,1
ivo://asu.cas.cz/stel/ccd700/nk240023,0
ivo://asu.cas.cz/stel/ccd700/tj310037,1
ivo://asu.cas.cz/stel/ccd700/tj110038,0
ivo://asu.cas.cz/stel/ccd700/rd270026,2
ivo://asu.cas.cz/stel/ccd700/pi120061,3
ivo://asu.cas.cz/stel/ccd700/a201503170041,1
ivo://asu.cas.cz/stel/ccd700/tc180014,3
ivo://asu.cas.cz/stel/ccd700/a201507030041,0
ivo://asu.cas.cz/stel/ccd700/a201504190041,0
ivo://asu.cas.cz/stel/ccd700/vc090017,0
ivo://asu.cas.cz/stel/ccd700/lb010023,1
ivo://asu.cas.cz/stel/ccd700/tc090013,1
ivo://asu.cas.cz/stel/ccd700/sc310004,1
ivo://asu.cas.cz/stel/ccd700/vc060049,1
ivo://asu.cas.cz/stel/ccd700/mi180041,0
ivo://asu.cas.cz/stel/ccd700/ml070021,1
ivo://asu.cas.cz/stel/ccd700/wd250046,1
ivo://asu.cas.cz/stel/ccd700/a201308110018,1
ivo://asu.cas.cz/stel/ccd700/tj100032,1
ivo://asu.cas.cz/stel/ccd700/si190020,0
ivo://asu.cas.cz/stel/ccd700/td230047,1
ivo://asu.cas.cz/stel/ccd700/mg260022,0
ivo://asu.cas.cz/stel/ccd700/qc250026,0
ivo://asu.cas.cz/stel/ccd700/ud190012,1
ivo://asu.cas.cz/stel/ccd700/a201510010034,0
ivo://asu.cas.cz/stel/ccd700/a201402120024,1
ivo://asu.cas.cz/stel/ccd700/a201407150034,0
ivo://asu.cas.cz/stel/ccd700/mg230014,0
ivo://asu.cas.cz/stel/ccd700/pc020042,1
ivo://asu.cas.cz/stel/ccd700/oj290036,1
ivo://asu.cas.cz/stel/ccd700/uc210024,0
ivo://asu.cas.cz/stel/ccd700/ti060069,0
ivo://asu.cas.cz/stel/ccd700/rg020018,3
ivo://asu.cas.cz/stel/ccd700/a201509040033,0
ivo://asu.cas.cz/stel/ccd700/oc210031,1
ivo://asu.cas.cz/stel/ccd700/a201402120031,1
ivo://asu.cas.cz/stel/ccd700/a201309270014,0
ivo://asu.cas.cz/stel/ccd700/qe020022,1
ivo://asu.cas.cz/stel/ccd700/lb160035,0
ivo://asu.cas.cz/stel/ccd700/a201509300058,0
ivo://asu.cas.cz/stel/ccd700/nh030013,2
ivo://asu.cas.cz/stel/ccd700/sd090002,1
ivo://asu.cas.cz/stel/ccd700/qi200031,1
ivo://asu.cas.cz/stel/ccd700/a201402120021,1
ivo://asu.cas.cz/stel/ccd700/uh020019,1
ivo://asu.cas.cz/stel/ccd700/og270043,0
ivo://asu.cas.cz/stel/ccd700/ti040035,3
ivo://asu.cas.cz/stel/ccd700/a201508080032,0
ivo://asu.cas.cz/stel/ccd700/tj130057,1
ivo://asu.cas.cz/stel/ccd700/a201403090017,0
ivo://asu.cas.cz/stel/ccd700/qg060012,3
ivo://asu.cas.cz/stel/ccd700/a201403080041,1
ivo://asu.cas.cz/stel/ccd700/a201406170027,1
ivo://asu.cas.cz/stel/ccd700/a201601260027,1
ivo://asu.cas.cz/stel/ccd700/mg160018,0
ivo://asu.cas.cz/stel/ccd700/wd250016,1
ivo://asu.cas.cz/stel/ccd700/a201407170035,1
ivo://asu.cas.cz/stel/ccd700/wd150028,0
ivo://asu.cas.cz/stel/ccd700/a201406210018,1
ivo://asu.cas.cz/stel/ccd700/of280021,3
ivo://asu.cas.cz/stel/ccd700/td080029,1
ivo://asu.cas.cz/stel/ccd700/mk080017,0
ivo://asu.cas.cz/stel/ccd700/qi150036,1
ivo://asu.cas.cz/stel/ccd700/mi210018,0
ivo://asu.cas.cz/stel/ccd700/a201403110040,2
ivo://asu.cas.cz/stel/ccd700/vc170024,1
ivo://asu.cas.cz/stel/ccd700/sf130018,1
ivo://asu.cas.cz/stel/ccd700/rh230046,1
ivo://asu.cas.cz/stel/ccd700/pa260024,1
ivo://asu.cas.cz/stel/ccd700/pg050036,3
ivo://asu.cas.cz/stel/ccd700/tg210068,3
ivo://asu.cas.cz/stel/ccd700/a201307200021,0
ivo://asu.cas.cz/stel/ccd700/a201504030017,3
ivo://asu.cas.cz/stel/ccd700/qj140028,1
ivo://asu.cas.cz/stel/ccd700/rc110020,0
ivo://asu.cas.cz/stel/ccd700/a201403140023,0
ivo://asu.cas.cz/stel/ccd700/a201507030018,0
ivo://asu.cas.cz/stel/ccd700/pj260016,1
ivo://asu.cas.cz/stel/ccd700/vi090088,0
ivo://asu.cas.cz/stel/ccd700/a201308050038,0
ivo://asu.cas.cz/stel/ccd700/a201512050013,0
ivo://asu.cas.cz/stel/ccd700/sj300012,1
ivo://asu.cas.cz/stel/ccd700/mh080013,1
ivo://asu.cas.cz/stel/ccd700/a201403100033,3
ivo://asu.cas.cz/stel/ccd700/a201505020009,1
ivo://asu.cas.cz/stel/ccd700/a201406100023,0
ivo://asu.cas.cz/stel/ccd700/si270051,1
ivo://asu.cas.cz/stel/ccd700/qi130032,1
ivo://asu.cas.cz/stel/ccd700/a201403140072,0
ivo://asu.cas.cz/stel/ccd700/mg260011,3
ivo://asu.cas.cz/stel/ccd700/a201508080035,0
ivo://asu.cas.cz/stel/ccd700/rh300060,1
ivo://asu.cas.cz/stel/ccd700/qh150005,2
ivo://asu.cas.cz/stel/ccd700/a201407060072,1
ivo://asu.cas.cz/stel/ccd700/uh260033,3
ivo://asu.cas.cz/stel/ccd700/a201503280026,1
ivo://asu.cas.cz/stel/ccd700/a201308110063,0
ivo://asu.cas.cz/stel/ccd700/ue110051,0
ivo://asu.cas.cz/stel/ccd700/a201403090045,0
ivo://asu.cas.cz/stel/ccd700/a201402200046,1
ivo://asu.cas.cz/stel/ccd700/mh250035,0
ivo://asu.cas.cz/stel/ccd700/ri280017,1
ivo://asu.cas.cz/stel/ccd700/ua170047,3
ivo://asu.cas.cz/stel/ccd700/sh230059,0
ivo://asu.cas.cz/stel/ccd700/vd230015a,1
ivo://asu.cas.cz/stel/ccd700/a201511010045,1
ivo://asu.cas.cz/stel/ccd700/vg080076,1
ivo://asu.cas.cz/stel/ccd700/wc140014,0
ivo://asu.cas.cz/stel/ccd700/od210033,1
ivo://asu.cas.cz/stel/ccd700/tl300013,1
ivo://asu.cas.cz/stel/ccd700/vc270011,0
ivo://asu.cas.cz/stel/ccd700/a201403110097,1
ivo://asu.cas.cz/stel/ccd700/a201403290014,1
ivo://asu.cas.cz/stel/ccd700/oc310042,1
ivo://asu.cas.cz/stel/ccd700/td230023,1
ivo://asu.cas.cz/stel/ccd700/oc220008,1
ivo://asu.cas.cz/stel/ccd700/ub060068,0
ivo://asu.cas.cz/stel/ccd700/si230016,1
ivo://asu.cas.cz/stel/ccd700/tj210013,0
ivo://asu.cas.cz/stel/ccd700/qf180025,1
ivo://asu.cas.cz/stel/ccd700/pb140007,1
ivo://asu.cas.cz/stel/ccd700/a201310020048,0
ivo://asu.cas.cz/stel/ccd700/rl030023,1
ivo://asu.cas.cz/stel/ccd700/a201405140060,1
ivo://asu.cas.cz/stel/ccd700/uj060002,3
ivo://asu.cas.cz/stel/ccd700/mg140022,0
ivo://asu.cas.cz/stel/ccd700/a201511050022,1
ivo://asu.cas.cz/stel/ccd700/a201409180030,3
ivo://asu.cas.cz/stel/ccd700/a201308120011,0
ivo://asu.cas.cz/stel/ccd700/pi220029,1
ivo://asu.cas.cz/stel/ccd700/a201403120032,3
ivo://asu.cas.cz/stel/ccd700/rj230020,0
ivo://asu.cas.cz/stel/ccd700/md190022,0
ivo://asu.cas.cz/stel/ccd700/vi280016,0
ivo://asu.cas.cz/stel/ccd700/nj120024,0
ivo://asu.cas.cz/stel/ccd700/of210018,1
ivo://asu.cas.cz/stel/ccd700/rf300021,0
ivo://asu.cas.cz/stel/ccd700/va280009,1
ivo://asu.cas.cz/stel/ccd700/ue080026,1
ivo://asu.cas.cz/stel/ccd700/a201507100031,0
ivo://asu.cas.cz/stel/ccd700/tj270022,3
ivo://asu.cas.cz/stel/ccd700/pj180031,1
ivo://asu.cas.cz/stel/ccd700/vi160055,0
ivo://asu.cas.cz/stel/ccd700/a201404060026,1
ivo://asu.cas.cz/stel/ccd700/ud190026,1
ivo://asu.cas.cz/stel/ccd700/sf130025,1
ivo://asu.cas.cz/stel/ccd700/qc020010,3
ivo://asu.cas.cz/stel/ccd700/tb030030,1
ivo://asu.cas.cz/stel/ccd700/qb220003,1
ivo://asu.cas.cz/stel/ccd700/pg260015,3
ivo://asu.cas.cz/stel/ccd700/ug270045,1
ivo://asu.cas.cz/stel/ccd700/a201503180012,0
ivo://asu.cas.cz/stel/ccd700/ub080004,1
ivo://asu.cas.cz/stel/ccd700/ug080026,0
ivo://asu.cas.cz/stel/ccd700/a201404070041,1
ivo://asu.cas.cz/stel/ccd700/pa080055,0
ivo://asu.cas.cz/stel/ccd700/qa150020,0
ivo://asu.cas.cz/stel/ccd700/ri280038,1
ivo://asu.cas.cz/stel/ccd700/ti110027,0
ivo://asu.cas.cz/stel/ccd700/sd150061,1
ivo://asu.cas.cz/stel/ccd700/a201507100021,0
ivo://asu.cas.cz/stel/ccd700/a201506300033,0
ivo://asu.cas.cz/stel/ccd700/a201403110052,2
ivo://asu.cas.cz/stel/ccd700/mg150030,1
ivo://asu.cas.cz/stel/ccd700/ri090027,1
ivo://asu.cas.cz/stel/ccd700/a201406070024,0
ivo://asu.cas.cz/stel/ccd700/a201403080034,1
ivo://asu.cas.cz/stel/ccd700/vi230017,1
ivo://asu.cas.cz/stel/ccd700/uh210023,0
ivo://asu.cas.cz/stel/ccd700/pf110023,0
ivo://asu.cas.cz/stel/ccd700/wd140012,0
ivo://asu.cas.cz/stel/ccd700/uj020085,1
ivo://asu.cas.cz/stel/ccd700/uh220039,0
ivo://asu.cas.cz/stel/ccd700/sg260012,0
ivo://asu.cas.cz/stel/ccd700/ul140018,0
ivo://asu.cas.cz/stel/ccd700/ug060052,0
ivo://asu.cas.cz/stel/ccd700/tg270024,1
ivo://asu.cas.cz/stel/ccd700/tg270018,1
ivo://asu.cas.cz/stel/ccd700/re080048,3
ivo://asu.cas.cz/stel/ccd700/uj020052,0
ivo://asu.cas.cz/stel/ccd700/a201309040030,0
ivo://asu.cas.cz/stel/ccd700/vb050021,1
ivo://asu.cas.cz/stel/ccd700/qg150041,3
ivo://asu.cas.cz/stel/ccd700/mk130014,0
ivo://asu.cas.cz/stel/ccd700/uh100013,0
ivo://asu.cas.cz/stel/ccd700/vk030038,1
ivo://asu.cas.cz/stel/ccd700/mi190023,0
ivo://asu.cas.cz/stel/ccd700/pg260014,3
ivo://asu.cas.cz/stel/ccd700/vd300062,1
ivo://asu.cas.cz/stel/ccd700/a201511160032,0
ivo://asu.cas.cz/stel/ccd700/tb250035,3
ivo://asu.cas.cz/stel/ccd700/oj060031,1
ivo://asu.cas.cz/stel/ccd700/rh240065,1
ivo://asu.cas.cz/stel/ccd700/a201408210029,1
ivo://asu.cas.cz/stel/ccd700/a201512030051,3
ivo://asu.cas.cz/stel/ccd700/pk230013,0
ivo://asu.cas.cz/stel/ccd700/sd130013,1
ivo://asu.cas.cz/stel/ccd700/ui160022,0
ivo://asu.cas.cz/stel/ccd700/a201309040067,2
ivo://asu.cas.cz/stel/ccd700/uk130026,1
ivo://asu.cas.cz/stel/ccd700/ti300090,0
ivo://asu.cas.cz/stel/ccd700/mg180032,0
ivo://asu.cas.cz/stel/ccd700/th220026,1
ivo://asu.cas.cz/stel/ccd700/nh180018,0
ivo://asu.cas.cz/stel/ccd700/re300012,0
ivo://asu.cas.cz/stel/ccd700/a201502250012,1
ivo://asu.cas.cz/stel/ccd700/a201308030046,0
ivo://asu.cas.cz/stel/ccd700/vl300055,0
ivo://asu.cas.cz/stel/ccd700/tj300051,3
ivo://asu.cas.cz/stel/ccd700/tj310009,0
ivo://asu.cas.cz/stel/ccd700/a201309040031,0
ivo://asu.cas.cz/stel/ccd700/a201402060061,1
ivo://asu.cas.cz/stel/ccd700/ui060025,1
ivo://asu.cas.cz/stel/ccd700/mi200031,0
ivo://asu.cas.cz/stel/ccd700/qa150007,0
ivo://asu.cas.cz/stel/ccd700/a201311070021,0
ivo://asu.cas.cz/stel/ccd700/a201409180034,3
ivo://asu.cas.cz/stel/ccd700/oj110053,1
ivo://asu.cas.cz/stel/ccd700/we080043,1
ivo://asu.cas.cz/stel/ccd700/vd130013,1
ivo://asu.cas.cz/stel/ccd700/a201403090081,1
ivo://asu.cas.cz/stel/ccd700/a201311160044,0
ivo://asu.cas.cz/stel/ccd700/a201406150013,1
ivo://asu.cas.cz/stel/ccd700/tg140039,1
ivo://asu.cas.cz/stel/ccd700/a201409180042,3
ivo://asu.cas.cz/stel/ccd700/oj150012,1
ivo://asu.cas.cz/stel/ccd700/uk130044,1
ivo://asu.cas.cz/stel/ccd700/a201307210027,0
ivo://asu.cas.cz/stel/ccd700/sh240019,0
ivo://asu.cas.cz/stel/ccd700/vg220016,0
ivo://asu.cas.cz/stel/ccd700/a201510310030,1
ivo://asu.cas.cz/stel/ccd700/a201510230032,1
ivo://asu.cas.cz/stel/ccd700/a201401120010,1
ivo://asu.cas.cz/stel/ccd700/a201509250021,1
ivo://asu.cas.cz/stel/ccd700/vi050013,1
ivo://asu.cas.cz/stel/ccd700/nj240013,1
ivo://asu.cas.cz/stel/ccd700/tj140031,1
ivo://asu.cas.cz/stel/ccd700/wd140021,0
ivo://asu.cas.cz/stel/ccd700/tj130023,1
ivo://asu.cas.cz/stel/ccd700/a201511020052,0
ivo://asu.cas.cz/stel/ccd700/si090046,1
ivo://asu.cas.cz/stel/ccd700/a201403120072,1
ivo://asu.cas.cz/stel/ccd700/tg050015,0
ivo://asu.cas.cz/stel/ccd700/sd130025,1
ivo://asu.cas.cz/stel/ccd700/a201403090035,0
ivo://asu.cas.cz/stel/ccd700/a201306060015,1
ivo://asu.cas.cz/stel/ccd700/rh170018,1
ivo://asu.cas.cz/stel/ccd700/oj140024,3
ivo://asu.cas.cz/stel/ccd700/a201403100100,1
ivo://asu.cas.cz/stel/ccd700/td070034,0
ivo://asu.cas.cz/stel/ccd700/qd150012,0
ivo://asu.cas.cz/stel/ccd700/mg190006,0
ivo://asu.cas.cz/stel/ccd700/a201403140086,1
ivo://asu.cas.cz/stel/ccd700/si080092,1
ivo://asu.cas.cz/stel/ccd700/a201502030013,0
ivo://asu.cas.cz/stel/ccd700/od020021,1
ivo://asu.cas.cz/stel/ccd700/sj070029,1
ivo://asu.cas.cz/stel/ccd700/qe160016,0
ivo://asu.cas.cz/stel/ccd700/mk110036,1
ivo://asu.cas.cz/stel/ccd700/a201508060006,1
ivo://asu.cas.cz/stel/ccd700/a201408220011,1
ivo://asu.cas.cz/stel/ccd700/tj250028,3
ivo://asu.cas.cz/stel/ccd700/a201311110006,1
ivo://asu.cas.cz/stel/ccd700/a201309270028,1
ivo://asu.cas.cz/stel/ccd700/pa300013,3
ivo://asu.cas.cz/stel/ccd700/of270013,3
ivo://asu.cas.cz/stel/ccd700/vc040012,1
ivo://asu.cas.cz/stel/ccd700/pk230012,0
ivo://asu.cas.cz/stel/ccd700/ni090041,0
ivo://asu.cas.cz/stel/ccd700/a201403140068,0
ivo://asu.cas.cz/stel/ccd700/a201403120011,1
ivo://asu.cas.cz/stel/ccd700/a201310080036,0
ivo://asu.cas.cz/stel/ccd700/mg250021,0
ivo://asu.cas.cz/stel/ccd700/a201510020043,3
ivo://asu.cas.cz/stel/ccd700/a201307200054,0
ivo://asu.cas.cz/stel/ccd700/tj270036,1
ivo://asu.cas.cz/stel/ccd700/uc060085,0
ivo://asu.cas.cz/stel/ccd700/a201511240026,0
ivo://asu.cas.cz/stel/ccd700/si260038,1
ivo://asu.cas.cz/stel/ccd700/a201503180064,1
ivo://asu.cas.cz/stel/ccd700/ug060066,0
ivo://asu.cas.cz/stel/ccd700/wd100027,1
ivo://asu.cas.cz/stel/ccd700/uc040036,1
ivo://asu.cas.cz/stel/ccd700/pj160007,0
ivo://asu.cas.cz/stel/ccd700/rd130021,1
ivo://asu.cas.cz/stel/ccd700/ni100034,0
ivo://asu.cas.cz/stel/ccd700/pa280045,0
ivo://asu.cas.cz/stel/ccd700/ph150017,3
ivo://asu.cas.cz/stel/ccd700/a201309010024,1
ivo://asu.cas.cz/stel/ccd700/a201403080064,0
ivo://asu.cas.cz/stel/ccd700/qf190024,0
ivo://asu.cas.cz/stel/ccd700/a201503180054,1
ivo://asu.cas.cz/stel/ccd700/a201308290035,1
ivo://asu.cas.cz/stel/ccd700/we140015,1
ivo://asu.cas.cz/stel/ccd700/la050014,0
ivo://asu.cas.cz/stel/ccd700/md120012,1
ivo://asu.cas.cz/stel/ccd700/tg020037,0
ivo://asu.cas.cz/stel/ccd700/a201403100034,0
ivo://asu.cas.cz/stel/ccd700/a201309070011,1
ivo://asu.cas.cz/stel/ccd700/a201403080012,1
ivo://asu.cas.cz/stel/ccd700/a201508310013,1
ivo://asu.cas.cz/stel/ccd700/rg270030,1
ivo://asu.cas.cz/stel/ccd700/la050008,0
ivo://asu.cas.cz/stel/ccd700/ua300019,1
ivo://asu.cas.cz/stel/ccd700/vb110027,0
ivo://asu.cas.cz/stel/ccd700/pj260014,1
ivo://asu.cas.cz/stel/ccd700/tj280015,0
ivo://asu.cas.cz/stel/ccd700/a201307150037,0
ivo://asu.cas.cz/stel/ccd700/pb130014,3
ivo://asu.cas.cz/stel/ccd700/td220028,0
ivo://asu.cas.cz/stel/ccd700/tc250064,1
ivo://asu.cas.cz/stel/ccd700/of180020,1
ivo://asu.cas.cz/stel/ccd700/th090032,1
ivo://asu.cas.cz/stel/ccd700/a201407030027,1
ivo://asu.cas.cz/stel/ccd700/a201508300049,1
ivo://asu.cas.cz/stel/ccd700/tg190028,3
ivo://asu.cas.cz/stel/ccd700/oj280028,0
ivo://asu.cas.cz/stel/ccd700/uc290052,1
ivo://asu.cas.cz/stel/ccd700/ti110041,0
ivo://asu.cas.cz/stel/ccd700/uc230045,3
ivo://asu.cas.cz/stel/ccd700/a201503230062,0
ivo://asu.cas.cz/stel/ccd700/a201310240016,1
ivo://asu.cas.cz/stel/ccd700/nd020012,1
ivo://asu.cas.cz/stel/ccd700/a201403110099,1
ivo://asu.cas.cz/stel/ccd700/vi090030,0
ivo://asu.cas.cz/stel/ccd700/sd070012,1
ivo://asu.cas.cz/stel/ccd700/qj150031,1
ivo://asu.cas.cz/stel/ccd700/a201511160018,3
ivo://asu.cas.cz/stel/ccd700/vi170026,0
ivo://asu.cas.cz/stel/ccd700/vd300028,1
ivo://asu.cas.cz/stel/ccd700/mk060017,0
ivo://asu.cas.cz/stel/ccd700/a201310240022,1
ivo://asu.cas.cz/stel/ccd700/of240014,1
ivo://asu.cas.cz/stel/ccd700/a201312210045,1
ivo://asu.cas.cz/stel/ccd700/a201507240014,1
ivo://asu.cas.cz/stel/ccd700/rc290044,0
ivo://asu.cas.cz/stel/ccd700/a201509090016,0
ivo://asu.cas.cz/stel/ccd700/uj160034,0
ivo://asu.cas.cz/stel/ccd700/lb020079,1
ivo://asu.cas.cz/stel/ccd700/ti190030,1
ivo://asu.cas.cz/stel/ccd700/qh240030,1
ivo://asu.cas.cz/stel/ccd700/ti110033,0
ivo://asu.cas.cz/stel/ccd700/ni300003,0
ivo://asu.cas.cz/stel/ccd700/pi210006,0
ivo://asu.cas.cz/stel/ccd700/a201409180018,3
ivo://asu.cas.cz/stel/ccd700/a201403140013,0
ivo://asu.cas.cz/stel/ccd700/sg050014,3
ivo://asu.cas.cz/stel/ccd700/a201503180042,1
ivo://asu.cas.cz/stel/ccd700/od010029,1
ivo://asu.cas.cz/stel/ccd700/qe030013,1
ivo://asu.cas.cz/stel/ccd700/vi070028,3
ivo://asu.cas.cz/stel/ccd700/mi140024,0
ivo://asu.cas.cz/stel/ccd700/si190018,0
ivo://asu.cas.cz/stel/ccd700/sd070009,1
ivo://asu.cas.cz/stel/ccd700/pe040033,0
ivo://asu.cas.cz/stel/ccd700/a201306270031,0
ivo://asu.cas.cz/stel/ccd700/ta260039,1
ivo://asu.cas.cz/stel/ccd700/qg260022,1
ivo://asu.cas.cz/stel/ccd700/oi050019,1
ivo://asu.cas.cz/stel/ccd700/mg150023,0
ivo://asu.cas.cz/stel/ccd700/a201308100013,0
ivo://asu.cas.cz/stel/ccd700/sg110004,3
ivo://asu.cas.cz/stel/ccd700/a201310130022,1
ivo://asu.cas.cz/stel/ccd700/ri090024,1
ivo://asu.cas.cz/stel/ccd700/sh180034,1
ivo://asu.cas.cz/stel/ccd700/a201402200079,1
ivo://asu.cas.cz/stel/ccd700/sd020038,1
ivo://asu.cas.cz/stel/ccd700/si220042,1
ivo://asu.cas.cz/stel/ccd700/ue100016,1
ivo://asu.cas.cz/stel/ccd700/uc070025,0
ivo://asu.cas.cz/stel/ccd700/ug110031,0
ivo://asu.cas.cz/stel/ccd700/rk270032,0
ivo://asu.cas.cz/stel/ccd700/a201402060051,1
ivo://asu.cas.cz/stel/ccd700/a201507010016,0
ivo://asu.cas.cz/stel/ccd700/a201404120022,0
ivo://asu.cas.cz/stel/ccd700/uj010063,1
ivo://asu.cas.cz/stel/ccd700/rj210059,1
ivo://asu.cas.cz/stel/ccd700/uc190016,1
ivo://asu.cas.cz/stel/ccd700/ml090017,1
ivo://asu.cas.cz/stel/ccd700/re160017,0
ivo://asu.cas.cz/stel/ccd700/og170036,0
ivo://asu.cas.cz/stel/ccd700/a201403100061,3
ivo://asu.cas.cz/stel/ccd700/a201310080030,0
ivo://asu.cas.cz/stel/ccd700/sd020040,1
ivo://asu.cas.cz/stel/ccd700/vk020022,0
ivo://asu.cas.cz/stel/ccd700/a201407240016,0
ivo://asu.cas.cz/stel/ccd700/a201406200007,1
ivo://asu.cas.cz/stel/ccd700/nh180017,0
ivo://asu.cas.cz/stel/ccd700/ui060021,1
ivo://asu.cas.cz/stel/ccd700/sj070039,0
ivo://asu.cas.cz/stel/ccd700/tj130053,3
ivo://asu.cas.cz/stel/ccd700/a201411160021,0
ivo://asu.cas.cz/stel/ccd700/a201307190045,0
ivo://asu.cas.cz/stel/ccd700/oj100032,3
ivo://asu.cas.cz/stel/ccd700/vb010037,1
ivo://asu.cas.cz/stel/ccd700/vi280010,1
ivo://asu.cas.cz/stel/ccd700/a201403130130,0
ivo://asu.cas.cz/stel/ccd700/oc310030,1
ivo://asu.cas.cz/stel/ccd700/a201512230027,0
ivo://asu.cas.cz/stel/ccd700/rg290034,1
ivo://asu.cas.cz/stel/ccd700/of180019,1
ivo://asu.cas.cz/stel/ccd700/a201403140105,1
ivo://asu.cas.cz/stel/ccd700/oh300028,1
ivo://asu.cas.cz/stel/ccd700/a201308110028,0
ivo://asu.cas.cz/stel/ccd700/vc250034,1
ivo://asu.cas.cz/stel/ccd700/qd120007,3
ivo://asu.cas.cz/stel/ccd700/sh200043,1
ivo://asu.cas.cz/stel/ccd700/a201503090033,1
ivo://asu.cas.cz/stel/ccd700/a201511010053,0
ivo://asu.cas.cz/stel/ccd700/mk100012,0
ivo://asu.cas.cz/stel/ccd700/a201512070021,0
ivo://asu.cas.cz/stel/ccd700/a201507060026,3
ivo://asu.cas.cz/stel/ccd700/a201403130060,0
ivo://asu.cas.cz/stel/ccd700/a201307210017,0
ivo://asu.cas.cz/stel/ccd700/mh010014,2
ivo://asu.cas.cz/stel/ccd700/a201403100098,1
ivo://asu.cas.cz/stel/ccd700/ne040009,0
ivo://asu.cas.cz/stel/ccd700/ti240019,0
ivo://asu.cas.cz/stel/ccd700/td230039,1
ivo://asu.cas.cz/stel/ccd700/a201405250033,0
ivo://asu.cas.cz/stel/ccd700/qc310026,0
ivo://asu.cas.cz/stel/ccd700/ti200053,1
ivo://asu.cas.cz/stel/ccd700/ri090061,1
ivo://asu.cas.cz/stel/ccd700/sg310016,0
ivo://asu.cas.cz/stel/ccd700/a201510020067,0
ivo://asu.cas.cz/stel/ccd700/a201403300054,1
ivo://asu.cas.cz/stel/ccd700/oh300034,1
ivo://asu.cas.cz/stel/ccd700/si180016,0
ivo://asu.cas.cz/stel/ccd700/mi220034,1
ivo://asu.cas.cz/stel/ccd700/a201403100110,0
ivo://asu.cas.cz/stel/ccd700/rg300024,1
ivo://asu.cas.cz/stel/ccd700/pj190031,1
ivo://asu.cas.cz/stel/ccd700/rh300022,1
ivo://asu.cas.cz/stel/ccd700/pc010013,0
ivo://asu.cas.cz/stel/ccd700/a201508130030,1
ivo://asu.cas.cz/stel/ccd700/a201401080030,3
ivo://asu.cas.cz/stel/ccd700/a201507050040,0
ivo://asu.cas.cz/stel/ccd700/pa240005,0
ivo://asu.cas.cz/stel/ccd700/ua290014,1
ivo://asu.cas.cz/stel/ccd700/a201310040051,0
ivo://asu.cas.cz/stel/ccd700/ri280042,1
ivo://asu.cas.cz/stel/ccd700/uc270043,1
ivo://asu.cas.cz/stel/ccd700/th200034,1
ivo://asu.cas.cz/stel/ccd700/a201403120053,3
ivo://asu.cas.cz/stel/ccd700/sh150031,1
ivo://asu.cas.cz/stel/ccd700/tj100049,0
ivo://asu.cas.cz/stel/ccd700/ti200051,1
ivo://asu.cas.cz/stel/ccd700/a201312160032,1
ivo://asu.cas.cz/stel/ccd700/a201510230033,1
ivo://asu.cas.cz/stel/ccd700/wc050040,3
